latitude,era5_elevation_m,era5_land_elevation_m,era5_pressure_hpa,era5_land_pressure_hpa,era5_altitude_m,era5_land_altitude_m,elevation_difference_m,pressure_difference_hpa,altitude_difference_m,expected_pressure_difference_hpa,era5_land_available
35.86241610738255,101.27268668875882,138.9211263604449,1002.0604488255034,997.6641568791961,569.2723141487332,568.0300305010607,37.64843967168608,-4.396291946307315,-1.2422836476725934,-4.323351784589156,True
35.86744966442953,99.83158900463401,132.3525030357478,1002.236019295302,998.427244127518,569.3494120878487,568.1625497064666,32.520914031113776,-3.808775167784006,-1.1868623813820705,-3.7354320289375362,True
35.87248322147651,98.39049132050918,125.78387971105064,1002.4115897651005,999.1903313758398,569.4261169833978,568.2898996700002,27.39338839054146,-3.221258389260697,-1.1362173133976512,-3.147228970320095,True
35.87751677852349,96.94939363638233,119.21525638634424,1002.5871602348994,999.9534186241629,569.5024289418271,568.4120870780611,22.26586274996191,-2.6337416107365925,-1.0903418637660707,-2.558742553117298,True
35.88255033557047,95.5082959522575,112.64663306164712,1002.762730704698,1000.7165058724847,569.578348069522,568.5291186029933,17.138337109389624,-2.0462248322132837,-1.0492294665286863,-1.9699727216975431,True
35.88758389261745,94.06719826813267,106.07800973694998,1002.9383011744966,1001.4795931208067,569.6538744728266,568.6410009031455,12.010811468817309,-1.4587080536898611,-1.012873569681119,-1.3809194204121635,True
35.89261744966443,92.62610058400786,99.50938641225284,1003.1138716442953,1002.2426803691286,569.7290082580504,568.747740622872,6.883285828244979,-0.871191275166666,-0.9812676351783693,-0.7915825935987618,True
35.897651006711406,91.18500289988305,92.94076308755571,1003.2894421140938,1003.0057676174505,569.8037495314263,568.8493443926203,1.7557601876726636,-0.2836744966433571,-0.9544051388060097,-0.20196218558036666,True
35.90268456375839,89.74390521575619,88.32175941213484,1003.4650125838926,,569.8780983991494,,-1.4221458036213477,,,,False
35.90771812080537,88.30280753163134,85.40867292983194,1003.6405830536913,,569.9520549673643,,-2.894134601799408,,,,False
35.91275167785235,86.86170984750653,82.49558644752905,1003.8161535234899,,570.0256193421742,,-4.366123399977482,,,,False
35.91778523489933,85.4206121633817,79.58249996522616,1003.9917239932885,,570.0987916296168,,-5.838112198155542,,,,False
35.922818791946305,83.97951447925688,76.66941348292326,1004.1672944630872,,570.171571935705,,-7.310100996333617,,,,False
35.92785234899329,82.53841679513003,73.75632700061627,1004.342864932886,,570.2439603663722,,-8.782089794513766,,,,False
35.93288590604027,81.0973191110052,70.84324051831337,1004.5184354026845,,570.315957027523,,-10.25407859269184,,,,False
35.93791946308725,79.65622142688038,67.93015403601048,1004.6940058724832,,570.3875620249986,,-11.7260673908699,,,,False
35.942953020134226,78.21512374275555,65.01706755370759,1004.8695763422818,,570.4587754646068,,-13.19805618904796,,,,False
35.94798657718121,76.7740260586287,62.10398107140058,1005.0451468120806,,570.5295974520973,,-14.670044987228124,,,,False
35.95302013422819,75.33292837450388,59.19089458909769,1005.2207172818794,,570.600028093159,,-16.14203378540619,,,,False
35.95805369127517,73.89183069037905,56.277808106794794,1005.3962877516778,,570.6700674934598,,-17.61402258358426,,,,False
35.96308724832215,72.45073300625423,53.36472162449191,1005.5718582214764,,570.7397157585823,,-19.08601138176232,,,,False
35.968120805369125,71.00963532212941,50.451635142189005,1005.7474286912751,,570.808972994104,,-20.558000179940407,,,,False
35.97315436241611,69.56853763800255,47.53854865988201,1005.922999161074,,570.8778393055036,,-22.029988978120542,,,,False
35.97818791946309,68.12743995387773,44.62546217757912,1006.0985696308725,,570.9463147982502,,-23.50197777629861,,,,False
35.98322147651007,66.68634226975291,41.71237569527622,1006.2741401006712,,571.014399577751,,-24.97396657447669,,,,False
35.988255033557046,65.24524458562809,38.799289212973335,1006.4497105704697,,571.0820937493481,,-26.44595537265475,,,,False
35.993288590604024,63.80414690150326,35.88620273067043,1006.6252810402683,,571.1493974183588,,-27.917944170832826,,,,False
35.99832214765101,62.36304921737641,32.97311624836343,1006.8008515100671,,571.2163106900418,,-29.389932969012975,,,,False
36.00335570469799,62.43446464028405,35.415296715253135,1006.799106543624,,571.2862334914222,,-27.019167925030914,,,,False
36.008389261744966,63.262136616706314,40.53511065671645,1006.7087038590603,,571.3576524771668,,-22.727025959989867,,,,False
36.013422818791945,64.0898085931286,45.65492459817977,1006.6183011744968,,571.4289050212423,,-18.434883994948827,,,,False
36.01845637583892,64.91748056955088,50.77473853964308,1006.527898489933,,571.4999911024323,,-14.142742029907794,,,,False
36.02348993288591,65.7451525459743,55.89455248111363,1006.437495805369,,571.5709106994888,,-9.850600064860679,,,,False
36.02852348993289,66.57282452239659,61.01436642257694,1006.3470931208053,,571.641663791177,,-5.558458099819646,,,,False
36.033557046979865,67.40049649881887,66.13418036404026,1006.2566904362416,,571.7122503562439,,-1.2663161347786058,,,,False
36.038590604026844,68.22816847524115,71.25399430550358,1006.1662877516778,,571.7826703734422,,3.025825830262434,,,,False
36.04362416107382,69.05584045166341,76.37380824696689,1006.0758850671141,,571.8529238215119,,7.317967795303474,,,,False
36.04865771812081,69.88351242808686,81.49362218843744,1005.9854823825502,,571.9230106792023,,11.610109760350582,,,,False
36.053691275167786,70.71118440450914,86.61343612990076,1005.8950796979865,,571.9929309252354,,15.902251725391622,,,,False
36.058724832214764,71.5388563809314,91.73325007136407,1005.8046770134227,,572.0626845383451,,20.194393690432662,,,,False
36.06375838926174,72.36652835735369,96.85306401282739,1005.714274328859,,572.1322714972507,,24.486535655473702,,,,False
36.06879194630872,73.19420033377597,101.97287795429071,1005.6238716442954,,572.2016917806799,,28.778677620514742,,,,False
36.07382550335571,74.0218723101994,107.09269189576125,1005.5334689597315,,572.2709453673478,,33.07081958556185,,,,False
36.078859060402685,74.8495442866217,112.21250583722457,1005.4430662751678,,572.340032235944,,37.362961550602876,,,,False
36.08389261744966,75.67721626304396,117.33231977868788,1005.352663590604,,572.4089523651995,,41.655103515643916,,,,False
36.08892617449664,76.50488823946623,122.4521337201512,1005.2622609060403,,572.4777057337899,,45.94724548068497,,,,False
36.09395973154363,77.33256021588969,127.57194766162175,1005.1718582214764,,572.5462923204211,,50.23938744573206,,,,False
36.098993288590606,78.16023219231195,132.69176160308507,1005.0814555369127,,572.6147121037818,,54.53152941077312,,,,False
36.104026845637584,78.98790416873423,136.41741875726328,1004.991052852349,1001.4652307046974,572.682965062552,599.1040437759515,57.429514588529045,-3.5258221476515246,26.421078713399538,-6.614035328995645,True
36.10906040268456,79.8155761451565,139.79453671462326,1004.9006501677852,1000.96942533557,572.7510511754176,598.1860987226561,59.978960569466764,-3.9312248322152072,25.43504754723847,-6.9062671102754125,True
36.11409395973154,80.64324812157878,143.17165467198322,1004.8102474832215,1000.4736199664426,572.8189704210524,597.2650780263347,62.52840655040444,-4.33662751677889,24.446107605282236,-7.198381680782559,True
36.119127516778526,81.47092009800222,146.54877262934798,1004.7198447986577,999.9778145973146,572.886722778118,596.3409793188353,65.07785253134575,-4.742030201343141,23.45425654071721,-7.4903790792577825,True
36.124161073825505,82.2985920744245,149.92589058670796,1004.629442114094,999.4820092281873,572.9543082252806,595.4138002288366,67.62729851228346,-5.14743288590671,22.45949200355608,-7.78225934442346,True
36.12919463087248,83.12626405084679,153.30300854406792,1004.5390394295302,998.9862038590599,573.0217267412067,594.4835383818464,70.17674449322114,-5.552835570470393,21.461811640639667,-8.074022514986149,True
36.13422818791946,83.95393602726905,156.6801265014279,1004.4486367449665,998.4903984899325,573.0889783045394,593.5501914002707,72.72619047415886,-5.958238255033962,20.461213095731296,-8.365668629634957,True
36.13926174496644,84.78160800369132,160.0572444587879,1004.3582340604028,997.9945931208052,573.1560628939388,592.6137569033159,75.27563645509657,-6.363640939597531,19.457694009377065,-8.657197727041929,True
36.144295302013425,85.60927998011478,163.43436241615265,1004.2678313758389,997.4987877516771,573.222980488044,591.6742325070325,77.82508243603787,-6.769043624161782,18.451252018988498,-8.948609845862492,True
36.149328859060404,86.43695195653704,166.81148037351264,1004.1774286912752,997.0029823825497,573.2897310655078,590.731615824294,80.3745284169756,-7.174446308725464,17.44188475878616,-9.239905024733826,True
36.15436241610738,87.26462393295932,170.18859833087262,1004.0870260067114,996.5071770134223,573.3563146049431,589.7859044648142,82.9239743979133,-7.579848993289147,16.429589859871044,-9.53108330227732,True
